MonuNum,Run_no,MonuNm,Type,Comp_sheet,TOPO,Gauss_Lo,LO,Y_Gauss,Y_LO,X_Gauss,X_LO,MSL_Hgt,H_acc,LatCD,LonCD,P_acc,CM_UTM,UTMCM,E_UTM,Y_UTM,N_UTM,X_UTM,Lat_WGS84,Lon_WGS84,P84_acc,EllpHgt,H84_acc,Geoid_Sep,Src_Geoid,PedHgt,PillHgt,TopSignal,BotSignal,Establ,Date_Revisions,Observed,Computed,Last_insp,Destroy,DegSqr,Invest,Check,Remark,Intervisibility,AREA_NM,Township,Reported_by
700/S,,HUMEWOOD,SEC,QJ6281,1929B1,29,,-53129.79,,2117743.82,,1281.1,,190846.266,293018.073,,27,,763494.56,,7881290,,0,0,,0,,,,0.6,1.2,0.93,0.47,,,,,1996-11-05 00:00:00,,1929,False,False,,,Redcliff,,
701/S,,Mayfort,SEC,TR1493,1730A2,31,,71986.09,,1904935.79,,1173,,171322.466,301923.547,,33,,215320.14,,8093982.02,,0,0,,0,,,,1.4,1.2,0.925,0.465,,,,,1996-11-09 00:00:00,,1730,False,False,,,Mwazvikadei Dam,,
702/S,,Armadale,SEC,TR2684,1730A4,31,,60225.08,,1914793.62,,1277.6,,171844.365,302600.617,,33,,227188.75,,8084241.74,,0,0,,0,,,,0.15,1.2,0.916,0.461,,,,,1996-10-20 00:00:00,,1730,False,False,,,Banket,,
703/S,,Zwimapere,SEC,TR3493,1730B1,31,,52129.32,,1905597.18,,1307.8,,171345.929,303035.544,,33,,235192.33,,8093525.87,,0,0,,0,,,,0.15,1.2,0.924,0.467,,,,,1990-06-09 00:00:00,,1730,False,False,,,Mutorashanga,,
704/S,,Northwood,SEC,TR3685,1730B3,31,,49908.57,,1913198.22,,1264.8,,171753.369,303150.084,,33,,237492.74,,8085945.02,,0,0,,0,,,,0.15,1.2,0.93,0.469,,,,,1996-11-16 00:00:00,,1730,False,False,,,Banket,,
705/S,,Templeton,SEC,TR3477,1730B3,31,,51746.18,,1921709.82,,1287.1,,172230.1,303047.134,,33,,235743.08,,8077411.11,,0,0,,0,,,,0.15,1.2,0.923,0.467,,,,,1996-11-14 00:00:00,,1730,False,False,,,Banket,,
706/S,,Carlton Curlieu,SEC,TR2669,1730A4,31,,60552.8,,1929907.09,,1313,,172655.96,302547.999,,33,,227018.69,,8069118.48,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1996-10-25 00:00:00,,1730,False,False,,,Banket,,
707/S,,Musongwe,SEC,TR5884,1730A4,31,,71476.16,,1914188.79,,1247.1,,171823.513,301939.714,,33,,215926.3,,8084729.84,,0,0,,0,,,,0.15,1.2,0.925,0.467,,,,,1996-10-18 00:00:00,,1730,False,False,,,Banket,,
708/S,,Shankuru,SEC,TR1671,1730A4,31,,70892.02,,1927176.5,,1386.7,,172526.05,301957.964,,33,,216646.22,,8071742.01,,0,0,,0,,,,0.3,1.2,0.923,0.465,,,,,1996-10-21 00:00:00,,1730,False,False,,,Banket,,
709/S,,Mazwikadei,SEC,TR2294,1730A2,31,,63874.35,,1904127.84,,1371.1,,171257.055,302358.171,,33,,223427.27,,8094874.27,,0,0,,0,,,,0.15,1.2,0.92,0.465,,,,,1996-10-29 00:00:00,,1730,False,False,,,Mwazvikadei Dam,,
71/P,,BUNGWE,PRIM,TP1803,1930C4,31,,71607.4,,2195536.1,,1251.9,,195054.108,301859.062,,33,,218927.88,,7803251.03,,0,0,,0,,,,,1.2,0.92,0.46,,,,,1993-07-10 00:00:00,,1930,False,False,No pedestal.SEC SIGNAL,,Mashava,,
71/S,,PHUROMBUZI,SEC,QH4236,2029A4,29,,-34325.01,,2262376.66,,1456.1,,202711.419,291944.218,,27,,742972.35,,7736836.45,,0,0,,0,,,,0.8,1.2,0.92,0.464,,,,,1995-11-04 00:00:00,,2029,False,False,,,Zvishavane,,
71/T,,Hatfield,TERT,TR9423,1731C3,31,,-7498.13,,1976392.78,,1491.2,,175211.019,310414.69,,33,,295578.58,,8023342.84,,0,0,,0,,,,0.3,1.215,0.917,0.462,,,,,2000-07-17 00:00:00,,1731,False,False,"lines to 5/T, 72/T, 511/T,77/T BLOCKED BY GUMTREES",,Harare,,
710/S,,Kenmore,SEC,TR4293,1730B1,31,,43869.28,,1905857.98,,1395.2,,171355.04,303515.103,,33,,243458.04,,8093350.47,,0,0,,0,,,,0.15,1.2,0.915,0.458,,,,,1990-06-05 00:00:00,,1730,False,False,1/4 PEDESTAL REPAIRED,,Mutorashanga,,
711/S,,Caledonian,SEC,TR5089,1730B3,31,,35743.67,,1909424.69,,1691.5,,171551.578,303949.926,,33,,251623.16,,8089866.82,,0,0,,0,,,,0.15,1.2,0.923,0.466,,,,,1990-05-17 00:00:00,,1730,False,False,,,Banket,,
712/S,,Cairnsmore,SEC,TR5081,1730B3,31,,37018.32,,1917858.57,,1662.8,,172025.862,303906.258,,33,,250435.77,,8081417.2,,0,0,,0,,,,0.15,1.2,0.923,0.463,,,,,1996-11-15 00:00:00,,1730,False,False,"""N"" is omitted on  name on Pedestal",,Banket,,
713/S,,Spreckleys kop,SEC,RL3875,1730A3,29,,-126491.56,,1922734.18,,1248.6,,172252.791,301124.749,,27,,839034.39,,8075605.58,,0,0,,0,,,,0.15,1.2,0.915,0.459,,,,,1996-10-25 00:00:00,,1730,False,False,,,Chinhoyi,,
714/S,,Banket,SEC,TR2477,1730A4,31,,63024.51,,1921895.65,,1300.4,,172235.113,302425.082,,33,,224462.12,,8077107.5,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1996-10-17 00:00:00,,1730,False,False,,,Banket,,
715/S,,Romwe,SEC,RL4288,1730A3,29,,-130063.95,,1909924.06,,1402.4,,171555.431,301322.982,,27,,842743.02,,8088388.47,,0,0,,0,,,,0.15,1.2,0.924,0.464,,,,,1996-10-10 00:00:00,,1730,False,False,,,Chinhoyi,,
716/S,,Mara,SEC,RL2267,1730A3,29,,-111263.47,,1931129.55,,1258,,172728.74,300250.539,,27,,823707.29,,8067363.56,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1996-09-21 00:00:00,,1730,False,False,,,Chinhoyi,,
717/S,,Tomborgwizi,SEC,RL3059,1730C1,29,,-117967.48,,1939052.25,,1277.3,,173145.187,300639.262,,27,,830332.72,,8059364.78,,0,0,,0,,,,1.5,1.2,0.915,0.458,,,,,1997-07-22 00:00:00,,1730,False,False,,,Murombedzi,,
718/S,,Nyagwamguri,SEC,SR8455,1730C1,31,0,102360.25,0,1943264.57,0,1307.4,,173404.963,300209.061,,33,0,185329.55,0,8055314.19,0,0,0,,0,,0,,0.15,1.2,0.919,0.46,,,,,1997-07-22 00:00:00,,1730,False,False,,,Murombedzi,,
719/S,,Zwimba,SEC,SR9446,1730C1,31,0,93318.48,0,1952101.01,0,1259.8,,173853.806,300714.24,,33,0,194470.36,0,8046567.96,0,0,0,,0,,0,,0.15,1.2,0.932,0.473,,,,,1997-07-17 00:00:00,,1730,False,False,Check name,,Murombedzi,,
72/NRS,,Exchange,SEC,PN6299,1528B3,29,,52168.24,,1700558.49,,1197.7,,152235.42,283050.748,,27,,662508.23,,8299610.92,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
72/P,,CHENOIA,PRIM,TN2079,2030A2,31,,69712.29,,2219050.52,,1113.2,,200339.029,302000.98,,33,,221104.31,,7779748.95,,0,0,,0,,,,0.15,1.2,0.91,0.45,,,,,1997-09-08 00:00:00,,2030,False,False,SEC SIGNAL,,Mashava,,
72/Q,,R.T.V,QUART,TR9631,1731C3,31,,-9551.64,,1967438.03,,1646.6,,174719.7,310524.295,,33,,297536.45,,8032320.03,,0,0,,0,,,,,,,,,,,,,,1731,False,False,R.T.V mast,,Harare,,
72/S,,PHULELE,SEC,QH6636,2029B3,29,,-59163.99,,2262421.31,,1179.5,,202710.664,293401.148,,27,,767818.36,,7736488.5,,0,0,,0,,,,0.15,1.2,0.924,0.465,,,,,1994-08-13 00:00:00,,2029,False,False,,,Mberengwa,,
72/T,,Forces,TERT,TR9421,1731C3,31,,-6929.77,,1977214.07,,1481.2,,175237.741,310355.394,,33,,295018.99,,8022515.41,,0,0,,0,,,,0.3,1.2,0.925,0.47,,,,,2001-05-07 00:00:00,,1731,True,False,"Lines to 15/T, 71/T, 70/T, 13/T Blocked by gumtrees (all lines from this beacon blocked)",,Harare,,
720/S,,Biri,SEC,RL3867,1730A3,29,,-126731.94,,1931296.19,,,,172731.208,301134.698,,27,,839185.28,,8067034.47,,0,0,,0,,,,0.3,1.2,0.925,0.466,,,,,1996-10-13 00:00:00,,1730,False,False,,,Chinhoyi,,
721/S,,Umsengaisa,SEC,RL1425,1729D4,29,,-103795.71,,1973334.97,,1128.2,,175022.759,295844.907,,27,,815787.03,,8025209.25,,0,0,,0,,,,0.3,1.2,0.923,0.465,,,,,1997-07-02 00:00:00,,1729,False,False,,,Chakari,,
722/S,,Chemberuishumba,SEC,RL2234,1730C3,29,,-111749.42,,1964412.73,,1205.7,,174531.168,300313.28,,27,,823841.42,,8034052.39,,0,0,,0,,,,0.3,1.2,0.92,0.459,,,,,1997-06-23 00:00:00,,1730,False,False,,,Murombedzi,,
723/S,,Chefamatori,SEC,RL2423,1730C3,29,,-113290.11,,1974908.56,,1163,,175112.246,300407.604,,27,,825270.9,,8023532.85,,0,0,,0,,,,0.3,1.2,0.92,0.461,,,,,1997-06-19 00:00:00,,1730,False,False,,,Murombedzi,,
724/S,,Umfuli,SEC,RL1811,1730C3,29,,-106666.33,,1986532.49,,1153.2,,175731.497,300024.804,,27,,818517.67,,8011972.31,,0,0,,0,,,,0.15,1.2,0.919,0.46,,,,,1997-06-22 00:00:00,,1730,False,False,,,Murombedzi,,
725/S,,MAPARI,SEC,VN2277,2032A2,33,,76395.74,,2223500.24,,612.6,,200602.819,321610.324,,33,,423634.82,,7777389.16,,0,0,,0,,,,0.6,1.2,0.925,0.462,,,,,1995-11-01 00:00:00,,2032,False,False,,,Chipinge,,
726/S,,CHANURGWE,SEC,VN0665,2032A1,31,,-115142.72,,2235389.98,,749.9,,201222.491,320605.972,,33,,406146.62,,7765632.25,,0,0,,0,,,,0.6,1.2,0.921,0.465,,,,,1995-10-09 00:00:00,,2032,False,False,,,Chipinge,,
727/S,,CHONGOLO,SEC,QJ4878,1929A2,29,,-38887.15,,2121121.14,,1280.2,,191037.27,292210.951,,27,,749208.61,,7878074.95,,0,0,,0,,,,1.5,1.2,0.93,0.473,,,,,1993-09-22 00:00:00,,1929,False,False,,,Kwekwe,,
728/S,,BOULDERWOOD,SEC,QJ5489,1929A2,29,,-43722.96,,2109529.23,,1342.6,,190419.903,292455.516,,27,,754178.55,,7889614.94,,0,0,,0,,,,0.9,1.2,0.922,0.467,,,,,1996-11-06 00:00:00,,1929,False,False,,,Kwekwe,,
729/S,,VERMONT,SEC,QJ7293,1929B1,29,,-63437.28,,2105688.21,,1331.7,,190213.119,293609.358,,27,,773943.82,,7893232.43,,0,0,,0,,,,0.3,1.2,0.92,0.465,,,,,1982-03-10 00:00:00,,1929,False,False,,,Redcliff,,
73/NRS,,Waterfall,SEC,PP5202,1528A4,29,,61884.37,,1697421.62,,1206.5,,152052.584,282525.248,,27,,652822.81,,8302837.08,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
73/P,,VUKWE,PRIM,RH2832,2030A3,29,,-119757.65,,2265600.1,,1338.3,,202843.714,300852.152,,27,,828404.96,,7732567.29,,0,0,,0,,,,0.15,1.1,0.925,0.461,,,,,1988-05-07 00:00:00,,2030,False,False,SEC SIGNAL,,Zvishavane,,
73/Q,0,RHOMILL,QUART,PH6470,2028B1,29,0,44600.78,0,2229754.95,0,,,200929.81,283424.18,,27,0,664438.82,0,7770415.94,0,0,0,,0,,0,,0,0,0,0,,,,,,,2028,True,False,NO MSL HEIGHT.FLAG STAFF,,Bulawayo,,
73/S,,INYORKENI,SEC,QH6456,2029B3,29,,-55111.23,,2242461.97,,1199.1,,201622.053,293139.127,,27,,764006.85,,7756504.3,,0,0,,0,,,,0.6,1.2,0.908,0.452,,,,,1996-07-21 00:00:00,,2029,False,False,,,Mberengwa,,
73/T,,Trafalgar North,TERT,TR9227,1731C3,31,,-5157.63,,1971382.42,,1526.1,,174928.061,310255.145,,33,,293184.3,,8028328.47,,0,0,,0,,,,0.15,1.2,0.92,0.56,,,,,2001-05-18 00:00:00,,1731,False,False,,,Harare,,
730/S,,GIRAFFE,SEC,QK8001,1829D3,29,,-71066.78,,2097313.82,,1281,,185739.858,294029.152,,27,,781671.92,,7901523.64,,0,0,,0,,,,0.3,1.2,,,,,,,1993-07-18 00:00:00,,1829,True,False,,,Kwekwe,,
731/S,,GOLDEN RIDGE,SEC,QJ7099,1829D3,29,,-60887.22,,2099640.01,,1319.9,,185856.69,293441.477,,27,,771461.58,,7899312.12,,0,0,,0,,,,0.3,1.2,0.928,0.47,,,,,1993-09-24 00:00:00,,1829,False,False,,,Kwekwe,,
732/S,,GLAMORGAN,SEC,QK8215,1829D3,29,,-72209.72,,2083715.77,,1210.8,,185017.464,294106.417,,27,,782969.34,,7915114.98,,0,0,,0,,,,0.3,1.2,0.922,0.467,,,,,1993-09-17 00:00:00,,1829,False,False,,,Kwekwe,,
733/S,,POORT,SEC,QK8812,1829D3,29,,-78028.03,,2086205.88,,1285.5,,185137.689,294425.492,,27,,788762.31,,7912557.97,,0,0,,0,,,,0.9,1.2,0.927,0.468,,,,,1993-10-14 00:00:00,,1829,False,False,,,Kwekwe,,
734/S,,CAMBERWELL,SEC,QK7609,1829D3,29,,-66453.61,,2089636.04,,1229.9,,185330.706,293750.539,,27,,777143.75,,7909257.12,,0,0,,0,,,,0.15,1.2,0.925,0.468,,,,,1993-09-21 00:00:00,,1829,False,False,,,Kwekwe,,
735/S,,NORTHALLERTON,SEC,QK6619,1829D3,29,,-56562.73,,2079507.48,,1172,,184802.344,293211.559,,27,,767363.21,,7919501.46,,0,0,,0,,,,1.5,1.2,0.922,0.462,,,,,1993-09-23 00:00:00,,1829,False,False,,,Kwekwe,,
736/S,,CHIMAKASA,SEC,QK5633,1829C2,29,,-45403.66,,2065839.34,,1147.4,,184038.774,292549.371,,27,,756353.65,,7933299.7,,0,0,,0,,,,0.3,1.2,0.926,0.466,,,,,1987-06-24 00:00:00,,1829,False,False,,,Nkayi,,
737/S,,LUNGUGWE,SEC,QK6634,1829D1,29,,-56091.15,,2064753.19,,1118.6,,184002.513,293153.954,,27,,767057.06,,7934266.65,,0,0,,0,,,,0.3,1.2,0.93,0.471,,,,,1993-09-27 00:00:00,,1829,False,False,,,Munyati,,
738/S,,MGIGEN,SEC,QK4813,1829C4,29,,-39144.76,,2085633.14,,1238.7,,185123.028,292217.203,,27,,749870.33,,7913570.17,,0,0,,0,,,,1.5,1.2,0.921,0.465,,,,,1989-10-10 00:00:00,,1829,False,False,,,Nkayi,,
739/S,,DELANO,SEC,QK5403,1829C4,29,,-44069.83,,2095483.15,,1281,,185643.039,292506.238,,27,,754685.38,,7903661.45,,0,0,,0,,,,1.5,1.2,0.93,0.47,,,,,1993-09-25 00:00:00,,1829,False,False,,,Nkayi,,
74/NRS,,Chinkomba,SEC,PP7003,1528B3,29,,42885.15,,1696164.51,,1179,,152013.076,283602.285,,27,,671830.78,,8303918.52,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
74/P,,BELINGWE NORTH,PRIM,RH0217,2029D2,29,,-94180.22,,2281162.75,,1638.4,,203714.946,295412.687,,27,,802620.78,,7717309.07,,0,0,,0,,,,0.15,1.2,0.927,0.426,,,,,1994-03-08 00:00:00,,2029,False,False,SEC SIGNAL,,Mberengwa,,
74/Q,0,FAIRSPIRE,QUART,PH6669,2028B1,29,0,42999.31,0,2230717.65,0,,,201001.248,283519.244,,27,0,666028.46,0,7769434.12,0,0,0,,0,,0,,0,0,0,0,,,,,,,2028,True,False,LIGHTINING CONDUCTOR ON SPIRE.NO MSL HEIGHT,,Bulawayo,,
74/S,,UMBUSI,SEC,QH6669,2029B1,29,,-56973.71,,2229640.01,,1357.8,,200924.897,293241.854,,27,,766024.83,,7769308.34,,0,0,,0,,,,0.15,1.2,0.925,0.468,,,,,1996-06-18 00:00:00,,2029,False,False,,,Zvishavane,,
74/T,,Trafalgar South,TERT,TR9227,1731C3,31,,-5163,,1971403.97,,1526.4,,174928.762,310255.328,,33,,293189.91,,8028306.98,,0,0,,0,,,,0.15,1.2,0.92,0.565,,,,,2001-05-18 00:00:00,,1731,False,False,,,Harare,,
740/S,,CROWN,SEC,QK5406,1829C4,29,,-45133.39,,2092318.21,,1262.4,,185500.018,292542.325,,27,,755785.16,,7906815.34,,0,0,,0,,,,4.6,1.2,0.934,0.475,,,,,1993-09-26 00:00:00,,1829,False,False,,,Nkayi,,
741/S,,WHITEFIELD,SEC,QK7230,1829D1,29,,-61906.43,,2068628.41,,1138.5,,184207.961,293512.811,,27,,772831.25,,7930324.8,,0,0,,0,,,,4.6,1.2,0.928,0.471,,,,,1993-09-29 00:00:00,,1829,False,False,,,Munyati,,
742/S,,CHITEWATEWA,SEC,QK6654,1829B3,29,,-55677.81,,2044748.79,,1097.4,,182911.905,293137.85,,27,,766866.28,,7954283.27,,0,0,,0,,,,0.6,1.2,0.922,0.463,,,,,1993-09-24 00:00:00,,1829,False,False,,,Kadoma,,
743/S,,PEAK,SEC,QK4669,1829A4,29,,-35181.26,,2029474.43,,1230.4,,182056.67,291958.254,,27,,746531.62,,7969788.92,,0,0,,0,,,,0.3,1.2,,,,,,,1993-09-29 00:00:00,,1829,False,False,No Signal,,Empress mine,,
744/S,,CLUNY,SEC,QK9046,1829D1,29,,-79164.71,,2052224.52,,1146.2,,183312.347,294459.447,,27,,790280.56,,7946543.48,,0,0,,0,,,,4.3,1.2,0.927,0.427,,,,,1987-06-18 00:00:00,,1829,False,False,,,Munyati,,
745/S,,THURBURN,SEC,QK8040,1829D1,29,,-69319.57,,2057998.8,,1090.8,,183621.403,293924.473,,27,,780366.4,,7940876.1,,0,0,,0,,,,0.9,1.2,0.932,0.475,,,,,1993-10-20 00:00:00,,1829,False,False,,,Munyati,,
746/S,,KANYEMBA,SEC,QK8861,1829B3,29,,-78199.63,,2037111.03,,1095.6,,182500.923,294424.43,,27,,789482.51,,7961675.24,,0,0,,0,,,,0.9,1.2,0.925,0.47,,,,,1993-08-19 00:00:00,,1829,False,False,,,Kadoma,,
747/S,,CHIPEMBERI,SEC,QK8257,1829B3,29,,-71569.81,,2041648.55,,1090,,182729.348,294039.128,,27,,782799.33,,7957208.83,,0,0,,0,,,,0.15,1.2,0.925,0.469,,,,,1987-06-16 00:00:00,,1829,False,False,,,Kadoma,,
748/S,,MARITZANI,SEC,QK8856,1829B1,29,,-76356.11,,2003168.9,,1099.7,,180637.194,294317.058,,27,,788009.92,,7995654.44,,0,0,,0,,,,0.15,1.2,0.92,0.462,,,,,1997-07-07 00:00:00,,1829,False,False,,,Chakari,,
749/S,,DICKSIE,SEC,QK9879,1829B4,29,,-86852.52,,2019576.48,,1140.1,,181529.416,294916.537,,27,,798332.79,,7979123.8,,0,0,,0,,,,0.15,0.3,0.925,0.465,,,,,1993-12-08 00:00:00,,1829,False,False,,,Kadoma,,
75/NRS,,Kapuka,SEC,PN6088,1528B3,29,,53356.05,,1712173.9,,1332.3,,152853.246,283010.021,,27,,661212.73,,8288008.32,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
75/Q,,V.H.F. NORTON,QUART,TR5414,1730D1,31,0,34042.34,0,1984883.39,0,1531.5,,175646.298,304043.189,,33,0,254122.37,0,8014404.65,0,0,0,,0,,0,,0.15,1.2,0,0,,,,,,,1730,True,False,HEIGHT TO TOP OF SIGNAL,,Darwendale,,
75/S,,WABAI,SEC,QH7479,2029B1,29,,-65024.39,,2219417.62,,1462.6,,200351.555,293717.749,,27,,774201.43,,7779437.91,,0,0,,0,,,,0.15,1.2,0.92,0.455,,,,,1996-06-17 00:00:00,,2029,False,False,,,Zvishavane,,
75/T,,Roc,TERT,PN9825,1628B2,29,,15618.98,,1774629.3,,460.9,,160247.113,285114.561,,27,,698355.14,,8225198.73,,0,0,,0,,,,,,,,,,,,,,1628,True,False,,,Chirundu,,
750/S,,KUTAMA KOP,SEC,QK8879,1829B3,29,,-77109.82,,2019215.46,,1107,,181519.017,294344.859,,27,,788588.96,,7979591.71,,0,0,,0,,,,0.3,1.2,0.93,0.475,,,,,1982-10-02 00:00:00,,1829,False,False,,,Kadoma,,
751/S,,GLENVIEW,SEC,QK9085,1829B2,29,,-79342.79,,2013677.4,,1123.4,,181218.598,294500.094,,27,,790883.62,,7985108.13,,0,0,,0,,,,0.15,1.2,,,,,,,1970-01-01 00:00:00,,1829,True,False,,,Chakari,,
753/S,,DELCIA,SEC,QK9693,1829B2,29,,-84938.08,,2005001.4,,1116.5,,180735.643,294809.203,,27,,796576.4,,7993727.69,,0,0,,0,,,,1.5,1.2,0.924,0.467,,,,,1997-07-03 00:00:00,,1829,False,False,,,Chakari,,
754/S,,SUNNYFIELD,SEC,QK8071,1829B3,29,,-70531.11,,2027550.67,,1084.1,,181950.94,294001.965,,27,,781915.65,,7971324.68,,0,0,,0,,,,0.9,1.2,0.932,0.476,,,,,1993-08-20 00:00:00,,1829,False,False,,,Kadoma,,
755/S,,ROBIN HOOD,SEC,TN4074,2030B1,31,,49943.18,,2224672.82,,1264,,200644.068,303120.722,,33,,240948.38,,7774361.81,,0,0,,0,,,,0.3,1.2,0.935,0.475,,,,,1997-09-17 00:00:00,,2030,False,False,,,Mashava,,
756/S,,C.S.C,SEC,QK7653,1829B3,29,,-65462.33,,2045436.99,,1090.4,,182933.279,293711.435,,27,,776647.15,,7953486.35,,0,0,,0,,,,2.9,1.2,0.925,0.47,,,,,1993-09-22 00:00:00,,1829,False,False,,,Kadoma,,
757/S,,TRIPOD,SEC,QK6865,1829B3,29,,-56972.21,,2033373.97,,1051.1,,182301.808,293220.816,,27,,768286.88,,7965648.17,,0,0,,0,,,,0.3,1.2,0.92,0.462,,,,,1993-09-23 00:00:00,,1829,False,False,,,Kadoma,,
758/S,,FENCE HILL,SEC,QK7661,1829B3,29,,-65864.25,,2037370.11,,1078.1,,182510.858,293724.187,,27,,777138.5,,7961552.28,,0,0,,0,,,,0.3,1.2,0.925,0.465,,,,,1993-09-21 00:00:00,,1829,False,False,,,Kadoma,,
759/S,,BEE,SEC,QK5863,1829A4,29,,-46889.78,,2035726.41,,1040.4,,182419.211,292637.552,,27,,758174.85,,7963406.06,,0,0,,0,,,,4.3,1.2,0.92,0.46,,,,,1993-09-27 00:00:00,,1829,False,False,,,Empress mine,,
76/NRS,,Soli-wa-Manyika,SEC,PP6209,1528B3,29,,52479.28,,1690210.84,,1120.1,,151658.727,283041.101,,27,,662292.73,,8309959.88,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
76/P,,WEDZA,PRIM,QH9858,2029B2,29,,-90035.62,,2239958.26,,1334.5,,201455.869,295142.086,,27,,798976.95,,7758586.37,,0,0,,0,,,,0.15,1.2,0.92,0.46,,,,,1994-07-08 00:00:00,,2029,False,False,SEC SIGNAL,,Zvishavane,,
76/Q,,COMPENSATION,QUART,TR9227,1731C3,31,,-5639.91,,1971271.24,,,,174924.44,310311.522,,33,,293665.43,,8028444.81,,0,0,,0,,,,,,,,,,,,,,1731,False,False,Top of main flagpole on compensation house,,Harare,,
76/S,,LAMBAMAI,SEC,QH8275,2029B1,29,,-74047.45,,2223574.39,,1291.4,,200605.56,294228.859,,27,,783178.47,,7775171.06,,0,0,,0,,,,0.15,1.2,0.932,0.475,,,,,1996-07-16 00:00:00,,2029,False,False,,,Zvishavane,,
76/T,,Meyrick North,TERT,TR8829,1731C3,31,,-359.45,,1969000.57,,1521.2,,174810.603,310012.205,,33,,288360.27,,8030659.26,,0,0,,0,,,,6.1,1.2,0.925,0.47,,,,,2001-05-17 00:00:00,,1731,False,False,"lines to 170/S, 89/T, 101/T, 101/P, 7/T, 11/T, 57/T, 12/T and to all witness marks blocked by pine trees",,Harare,,
760/S,,BEYOND,SEC,QK4659,1829A4,29,,-36496.37,,2039751.82,,1272.7,,182630.879,292043.711,,27,,747733.78,,7959494.17,,0,0,,0,,,,0.15,1.2,,,,,,,1973-01-01 00:00:00,,1829,True,False,,,Empress mine,,
761/S,,SAKURGWE,SEC,QK7496,1829B1,29,,-64152.8,,2002284.43,,1048.4,,180609.855,293621.913,,27,,775810.58,,7996671.89,,0,0,,0,,,,0.15,1.2,,,,,,,1985-01-01 00:00:00,,1829,True,False,,,Chakari,,
762/S,,NYAMPANE,SEC,QK6297,1829A2,29,,-51730.17,,2001628,,1033.8,,180549.703,292919.358,,27,,763390.12,,7997463.46,,0,0,,0,,,,0.15,1.2,,,,,,,1985-01-01 00:00:00,,1829,True,False,,,Gokwe,,
763/S,,VUMBA,SEC,RK0071,1829B4,29,,-89129.95,,2026694.73,,1133.7,,181920.593,295035.176,,27,,800533.37,,7971976.62,,0,0,,0,,,,4.6,1.2,,,,,,,1982-01-01 00:00:00,,1829,True,False,,,Kadoma,,
764/S,,Naodsa Isle,SEC,PM9265,1628D2,29,0,20674.04,0,1834009.77,0,499.5,,163458.857,284822.606,,27,0,692717.5,0,8165866.61,0,0,0,,0,,0,,0,0,0,0,,,,,,,1628,False,False,Arc50 datum,,Kariba,,
766/S,,Hangayi,SEC,US8847,1631D4,31,,-102399.75,,1853347.92,,916,,164520.26,315737.199,,33,,389184.5,,8147350.86,,0,0,,0,,,,0.15,1.2,0.933,0.475,,,,,1995-09-28 00:00:00,,1631,False,False,,,Mt Darwin,,
767/S,,Round,SEC,US8043,1631D4,31,,-93695.5,,1857148.13,,937.8,,164725.186,315243.922,,33,,380522.06,,8143464.54,,0,0,,0,,,,0.6,1.2,0.936,0.487,,,,,1995-09-29 00:00:00,,1631,False,False,,,Mt Darwin,,
768/S,,Muchekayawa,SEC,US7240,1631D4,31,,-86036.52,,1860482.25,,872.5,,164914.701,314825.77,,33,,372899.49,,8140054.35,,0,0,,0,,,,0.9,1.2,0.93,0.474,,,,,1995-09-27 00:00:00,,1631,False,False,,,Mt Darwin,,
769/S,,Mahonji,SEC,US8836,1631D4,31,,-102737.67,,1864695.1,,1085.3,,165129.306,315750.47,,33,,389636.77,,8136011.97,,0,0,,0,,,,0.15,1.2,0.932,0.477,,,,,1995-10-23 00:00:00,,1631,False,False,,,Mt Darwin,,
77/NRS,,Chongwe,SEC,PP5421,1528A2,29,,59182.4,,1678414.46,,1171,,151034.4,282657.444,,27,,655698.9,,8321815.74,,0,0,,0,,,,,,,,,,,,,,1528,False,False,,,Zambia,,
77/P,,UMGULUGULU,PRIM,RH2291,1930C3,29,,-114253.55,,2206472.36,,1334.7,,195642.42,300528.838,,27,,823611.7,,7791801.26,,0,0,,0,,,,0.3,1.2,0.942,0.48,,,,,1994-10-18 00:00:00,,1930,False,False,SEC SIGNAL,,Shurugwi,,
77/Q,,GUMBUMAHO,QUART,TN9297,1931C1,31,0,-2434.5,0,2202477.1,0,1261.2,,195444.554,310123.702,,33,0,293070.8,0,7797187.97,0,0,0,,0,,0,,0.15,1.2,,,,,,,,,1931,True,False,Height to top of cross. Not for cadastal work,,Mpandawana,,
77/S,,MPOPOTI,SEC,QH8067,2029B1,29,,-71934.72,,2231197.71,,1349.7,,201013.747,294117.223,,27,,780973.06,,7767569.78,,0,0,,0,,,,0.15,1.2,0.917,0.462,,,,,1996-07-16 00:00:00,,2029,False,False,,,Zvishavane,,
